,Date, Open, High, Low, Close
2742,2011-07-19,1555.64,1555.64,1555.64,1555.64
2743,2011-07-20,1562.59,1562.59,1562.59,1562.59
2744,2011-07-21,1565.81,1565.81,1565.81,1565.81
2745,2011-07-22,1565.06,1565.06,1565.06,1565.06
2746,2011-07-25,1559.6,1559.6,1559.6,1559.6
2747,2011-07-26,1561.77,1561.77,1561.77,1561.77
2748,2011-07-27,1558.17,1558.17,1558.17,1558.17
2749,2011-07-28,1551.91,1551.91,1551.91,1551.91
2750,2011-07-29,1548.81,1548.81,1548.81,1548.81
2751,2011-08-01,1558.01,1558.01,1558.01,1558.01
2752,2011-08-02,1554.85,1554.85,1554.85,1554.85
2753,2011-08-03,1545.1,1545.1,1545.1,1545.1
2754,2011-08-04,1546.89,1546.89,1546.89,1546.89
2755,2011-08-05,1524.43,1524.43,1524.43,1524.43
2756,2011-08-08,1496.99,1496.99,1496.99,1496.99
2757,2011-08-09,1472.14,1472.14,1472.14,1472.14
2758,2011-08-10,1480.52,1480.52,1480.52,1480.52
2759,2011-08-11,1476.46,1476.46,1476.46,1476.46
2760,2011-08-12,1483.67,1483.67,1483.67,1483.67
2761,2011-08-15,1499.74,1499.74,1499.74,1499.74
2762,2011-08-16,1498.24,1498.24,1498.24,1498.24
2763,2011-08-17,1503.07,1503.07,1503.07,1503.07
2764,2011-08-18,1503.3,1503.3,1503.3,1503.3
2765,2011-08-19,1483.98,1483.98,1483.98,1483.98
2766,2011-08-22,1472.16,1472.16,1472.16,1472.16
2767,2011-08-23,1482.37,1482.37,1482.37,1482.37
2768,2011-08-24,1469.15,1469.15,1469.15,1469.15
2769,2011-08-25,1464.74,1464.74,1464.74,1464.74
2770,2011-08-26,1444.81,1444.81,1444.81,1444.81
2771,2011-08-29,1447.27,1447.27,1447.27,1447.27
2772,2011-08-30,1447.27,1447.27,1447.27,1447.27
2773,2011-08-31,1447.27,1447.27,1447.27,1447.27
2774,2011-09-01,1447.27,1447.27,1447.27,1447.27
2775,2011-09-02,1474.09,1474.09,1474.09,1474.09
2776,2011-09-05,1463.12,1463.12,1463.12,1463.12
2777,2011-09-06,1454.37,1454.37,1454.37,1454.37
2778,2011-09-07,1464.61,1464.61,1464.61,1464.61
2779,2011-09-08,1469.83,1469.83,1469.83,1469.83
2780,2011-09-09,1469.12,1469.12,1469.12,1469.12
2781,2011-09-12,1446.26,1446.26,1446.26,1446.26
2782,2011-09-13,1448.0,1448.0,1448.0,1448.0
2783,2011-09-14,1437.61,1437.61,1437.61,1437.61
2784,2011-09-15,1430.93,1430.93,1430.93,1430.93
2785,2011-09-16,1430.93,1430.93,1430.93,1430.93
2786,2011-09-19,1413.12,1413.12,1413.12,1413.12
2787,2011-09-20,1410.64,1410.64,1410.64,1410.64
2788,2011-09-21,1419.04,1419.04,1419.04,1419.04
2789,2011-09-22,1387.81,1387.81,1387.81,1387.81
2790,2011-09-23,1365.94,1365.94,1365.94,1365.94
2791,2011-09-26,1331.8,1331.8,1331.8,1331.8
2792,2011-09-27,1364.2,1364.2,1364.2,1364.2
2793,2011-09-28,1371.55,1371.55,1371.55,1371.55
2794,2011-09-29,1387.46,1387.46,1387.46,1387.46
2795,2011-09-30,1387.13,1387.13,1387.13,1387.13
2796,2011-10-03,1367.52,1367.52,1367.52,1367.52
2797,2011-10-04,1361.38,1361.38,1361.38,1361.38
2798,2011-10-05,1375.67,1375.67,1375.67,1375.67
2799,2011-10-06,1393.69,1393.69,1393.69,1393.69
2800,2011-10-07,1400.05,1400.05,1400.05,1400.05
2801,2011-10-10,1397.04,1397.04,1397.04,1397.04
2802,2011-10-11,1411.65,1411.65,1411.65,1411.65
2803,2011-10-12,1428.5,1428.5,1428.5,1428.5
2804,2011-10-13,1444.87,1444.87,1444.87,1444.87
2805,2011-10-14,1442.43,1442.43,1442.43,1442.43
2806,2011-10-17,1465.35,1465.35,1465.35,1465.35
2807,2011-10-18,1439.94,1439.94,1439.94,1439.94
2808,2011-10-19,1450.25,1450.25,1450.25,1450.25
2809,2011-10-20,1441.18,1441.18,1441.18,1441.18
2810,2011-10-21,1438.83,1438.83,1438.83,1438.83
2811,2011-10-24,1450.02,1450.02,1450.02,1450.02
2812,2011-10-25,1457.8,1457.8,1457.8,1457.8
2813,2011-10-26,1457.8,1457.8,1457.8,1457.8
2814,2011-10-27,1470.93,1470.93,1470.93,1470.93
2815,2011-10-28,1481.82,1481.82,1481.82,1481.82
2816,2011-10-31,1491.89,1491.89,1491.89,1491.89
2817,2011-11-01,1475.64,1475.64,1475.64,1475.64
2818,2011-11-02,1470.95,1470.95,1470.95,1470.95
2819,2011-11-03,1462.37,1462.37,1462.37,1462.37
2820,2011-11-04,1477.51,1477.51,1477.51,1477.51
2821,2011-11-07,1477.51,1477.51,1477.51,1477.51
2822,2011-11-08,1480.46,1480.46,1480.46,1480.46
2823,2011-11-09,1489.64,1489.64,1489.64,1489.64
2824,2011-11-10,1472.65,1472.65,1472.65,1472.65
2825,2011-11-11,1468.75,1468.75,1468.75,1468.75
2826,2011-11-14,1478.87,1478.87,1478.87,1478.87
2827,2011-11-15,1477.22,1477.22,1477.22,1477.22
2828,2011-11-16,1476.84,1476.84,1476.84,1476.84
2829,2011-11-17,1465.47,1465.47,1465.47,1465.47
2830,2011-11-18,1454.4,1454.4,1454.4,1454.4
2831,2011-11-21,1434.08,1434.08,1434.08,1434.08
2832,2011-11-22,1437.99,1437.99,1437.99,1437.99
2833,2011-11-23,1433.17,1433.17,1433.17,1433.17
2834,2011-11-24,1447.99,1447.99,1447.99,1447.99
2835,2011-11-25,1431.55,1431.55,1431.55,1431.55
2836,2011-11-28,1431.55,1431.55,1431.55,1431.55
2837,2011-11-29,1444.72,1444.72,1444.72,1444.72
2838,2011-11-30,1472.1,1472.1,1472.1,1472.1
2839,2011-12-01,1485.26,1485.26,1485.26,1485.26
2840,2011-12-02,1489.02,1489.02,1489.02,1489.02
2841,2011-12-05,1489.95,1489.95,1489.95,1489.95
2842,2011-12-06,1480.92,1480.92,1480.92,1480.92
2843,2011-12-07,1482.99,1482.99,1482.99,1482.99
2844,2011-12-08,1472.92,1472.92,1472.92,1472.92
2845,2011-12-09,1460.13,1460.13,1460.13,1460.13
2846,2011-12-12,1467.1,1467.1,1467.1,1467.1
2847,2011-12-13,1465.39,1465.39,1465.39,1465.39
2848,2011-12-14,1463.12,1463.12,1463.12,1463.12
2849,2011-12-15,1464.11,1464.11,1464.11,1464.11
2850,2011-12-16,1466.22,1466.22,1466.22,1466.22
2851,2011-12-19,1477.78,1477.78,1477.78,1477.78
2852,2011-12-20,1465.17,1465.17,1465.17,1465.17
2853,2011-12-21,1484.98,1484.98,1484.98,1484.98
2854,2011-12-22,1491.46,1491.46,1491.46,1491.46
2855,2011-12-23,1496.15,1496.15,1496.15,1496.15
2856,2011-12-27,1500.91,1500.91,1500.91,1500.91
2857,2011-12-28,1504.11,1504.11,1504.11,1504.11
2858,2011-12-29,1506.69,1506.69,1506.69,1506.69
2859,2011-12-30,1530.73,1530.73,1530.73,1530.73
2860,2012-01-03,1513.54,1513.54,1513.54,1513.54
2861,2012-01-04,1504.22,1504.22,1504.22,1504.22
2862,2012-01-05,1514.43,1514.43,1514.43,1514.43
2863,2012-01-06,1514.13,1514.13,1514.13,1514.13
2864,2012-01-09,1521.73,1521.73,1521.73,1521.73
2865,2012-01-10,1521.99,1521.99,1521.99,1521.99
2866,2012-01-11,1522.29,1522.29,1522.29,1522.29
2867,2012-01-12,1525.56,1525.56,1525.56,1525.56
2868,2012-01-13,1523.07,1523.07,1523.07,1523.07
2869,2012-01-16,1509.06,1509.06,1509.06,1509.06
2870,2012-01-17,1519.36,1519.36,1519.36,1519.36
2871,2012-01-18,1517.38,1517.38,1517.38,1517.38
2872,2012-01-19,1516.81,1516.81,1516.81,1516.81
2873,2012-01-20,1522.66,1522.66,1522.66,1522.66
2874,2012-01-23,1522.66,1522.66,1522.66,1522.66
2875,2012-01-24,1522.66,1522.66,1522.66,1522.66
2876,2012-01-25,1519.76,1519.76,1519.76,1519.76
2877,2012-01-26,1523.86,1523.86,1523.86,1523.86
2878,2012-01-27,1520.9,1520.9,1520.9,1520.9
2879,2012-01-30,1513.55,1513.55,1513.55,1513.55
2880,2012-01-31,1521.29,1521.29,1521.29,1521.29
2881,2012-02-01,1521.29,1521.29,1521.29,1521.29
2882,2012-02-02,1537.09,1537.09,1537.09,1537.09
2883,2012-02-03,1538.77,1538.77,1538.77,1538.77
2884,2012-02-06,1538.77,1538.77,1538.77,1538.77
2885,2012-02-07,1538.77,1538.77,1538.77,1538.77
2886,2012-02-08,1553.18,1553.18,1553.18,1553.18
2887,2012-02-09,1565.32,1565.32,1565.32,1565.32
2888,2012-02-10,1561.66,1561.66,1561.66,1561.66
2889,2012-02-13,1562.82,1562.82,1562.82,1562.82
2890,2012-02-14,1566.05,1566.05,1566.05,1566.05
2891,2012-02-15,1561.3,1561.3,1561.3,1561.3
2892,2012-02-16,1550.49,1550.49,1550.49,1550.49
2893,2012-02-17,1557.15,1557.15,1557.15,1557.15
2894,2012-02-20,1560.57,1560.57,1560.57,1560.57
2895,2012-02-21,1563.78,1563.78,1563.78,1563.78
2896,2012-02-22,1560.52,1560.52,1560.52,1560.52
2897,2012-02-23,1556.66,1556.66,1556.66,1556.66
2898,2012-02-24,1558.77,1558.77,1558.77,1558.77
2899,2012-02-27,1559.04,1559.04,1559.04,1559.04
2900,2012-02-28,1556.73,1556.73,1556.73,1556.73
2901,2012-02-29,1569.65,1569.65,1569.65,1569.65
2902,2012-03-01,1573.45,1573.45,1573.45,1573.45
2903,2012-03-02,1583.78,1583.78,1583.78,1583.78
2904,2012-03-05,1589.22,1589.22,1589.22,1589.22
2905,2012-03-06,1589.91,1589.91,1589.91,1589.91
2906,2012-03-07,1574.83,1574.83,1574.83,1574.83
2907,2012-03-08,1578.36,1578.36,1578.36,1578.36
2908,2012-03-09,1579.0,1579.0,1579.0,1579.0
2909,2012-03-12,1564.75,1564.75,1564.75,1564.75
2910,2012-03-13,1564.02,1564.02,1564.02,1564.02
2911,2012-03-14,1575.71,1575.71,1575.71,1575.71
2912,2012-03-15,1579.38,1579.38,1579.38,1579.38
2913,2012-03-16,1571.4,1571.4,1571.4,1571.4
2914,2012-03-19,1573.6,1573.6,1573.6,1573.6
2915,2012-03-20,1577.62,1577.62,1577.62,1577.62
2916,2012-03-21,1582.53,1582.53,1582.53,1582.53
2917,2012-03-22,1583.24,1583.24,1583.24,1583.24
2918,2012-03-23,1585.83,1585.83,1585.83,1585.83
2919,2012-03-26,1582.98,1582.98,1582.98,1582.98
2920,2012-03-27,1588.1,1588.1,1588.1,1588.1
2921,2012-03-28,1583.75,1583.75,1583.75,1583.75
2922,2012-03-29,1585.44,1585.44,1585.44,1585.44
2923,2012-03-30,1596.33,1596.33,1596.33,1596.33
2924,2012-04-02,1603.78,1603.78,1603.78,1603.78
2925,2012-04-03,1606.63,1606.63,1606.63,1606.63
2926,2012-04-04,1599.27,1599.27,1599.27,1599.27
2927,2012-04-05,1593.44,1593.44,1593.44,1593.44
2928,2012-04-06,1598.87,1598.87,1598.87,1598.87
2929,2012-04-09,1591.28,1591.28,1591.28,1591.28
2930,2012-04-10,1597.17,1597.17,1597.17,1597.17
2931,2012-04-11,1597.17,1597.17,1597.17,1597.17
2932,2012-04-12,1601.27,1601.27,1601.27,1601.27
2933,2012-04-13,1603.12,1603.12,1603.12,1603.12
2934,2012-04-16,1597.51,1597.51,1597.51,1597.51
2935,2012-04-17,1596.19,1596.19,1596.19,1596.19
2936,2012-04-18,1598.86,1598.86,1598.86,1598.86
2937,2012-04-19,1596.62,1596.62,1596.62,1596.62
2938,2012-04-20,1591.85,1591.85,1591.85,1591.85
2939,2012-04-23,1583.8,1583.8,1583.8,1583.8
2940,2012-04-24,1582.28,1582.28,1582.28,1582.28
2941,2012-04-25,1579.35,1579.35,1579.35,1579.35
2942,2012-04-26,1579.69,1579.69,1579.69,1579.69
2943,2012-04-27,1567.8,1567.8,1567.8,1567.8
2944,2012-04-30,1570.61,1570.61,1570.61,1570.61
2945,2012-05-01,1570.61,1570.61,1570.61,1570.61
2946,2012-05-02,1582.39,1582.39,1582.39,1582.39
2947,2012-05-03,1583.17,1583.17,1583.17,1583.17
2948,2012-05-04,1591.04,1591.04,1591.04,1591.04
2949,2012-05-07,1584.87,1584.87,1584.87,1584.87
2950,2012-05-08,1590.6,1590.6,1590.6,1590.6
2951,2012-05-09,1584.9,1584.9,1584.9,1584.9
2952,2012-05-10,1588.06,1588.06,1588.06,1588.06
2953,2012-05-11,1584.32,1584.32,1584.32,1584.32
2954,2012-05-14,1575.08,1575.08,1575.08,1575.08
2955,2012-05-15,1561.07,1561.07,1561.07,1561.07
2956,2012-05-16,1536.04,1536.04,1536.04,1536.04
2957,2012-05-17,1544.21,1544.21,1544.21,1544.21
2958,2012-05-18,1532.46,1532.46,1532.46,1532.46
2959,2012-05-21,1538.91,1538.91,1538.91,1538.91
2960,2012-05-22,1546.84,1546.84,1546.84,1546.84
2961,2012-05-23,1539.71,1539.71,1539.71,1539.71
2962,2012-05-24,1548.25,1548.25,1548.25,1548.25
2963,2012-05-25,1551.12,1551.12,1551.12,1551.12
2964,2012-05-28,1554.94,1554.94,1554.94,1554.94
2965,2012-05-29,1565.32,1565.32,1565.32,1565.32
2966,2012-05-30,1575.17,1575.17,1575.17,1575.17
2967,2012-05-31,1580.67,1580.67,1580.67,1580.67
2968,2012-06-01,1573.59,1573.59,1573.59,1573.59
2969,2012-06-04,1555.18,1555.18,1555.18,1555.18
2970,2012-06-05,1560.36,1560.36,1560.36,1560.36
2971,2012-06-06,1569.43,1569.43,1569.43,1569.43
2972,2012-06-07,1575.31,1575.31,1575.31,1575.31
2973,2012-06-08,1570.62,1570.62,1570.62,1570.62
2974,2012-06-11,1578.41,1578.41,1578.41,1578.41
2975,2012-06-12,1576.07,1576.07,1576.07,1576.07
2976,2012-06-13,1576.23,1576.23,1576.23,1576.23
2977,2012-06-14,1570.94,1570.94,1570.94,1570.94
2978,2012-06-15,1579.23,1579.23,1579.23,1579.23
2979,2012-06-18,1582.73,1582.73,1582.73,1582.73
2980,2012-06-19,1594.98,1594.98,1594.98,1594.98
2981,2012-06-20,1604.39,1604.39,1604.39,1604.39
2982,2012-06-21,1601.43,1601.43,1601.43,1601.43
2983,2012-06-22,1603.07,1603.07,1603.07,1603.07
2984,2012-06-25,1603.12,1603.12,1603.12,1603.12
2985,2012-06-26,1594.1,1594.1,1594.1,1594.1
2986,2012-06-27,1601.89,1601.89,1601.89,1601.89
2987,2012-06-28,1594.24,1594.24,1594.24,1594.24
2988,2012-06-29,1599.15,1599.15,1599.15,1599.15
2989,2012-07-02,1600.85,1600.85,1600.85,1600.85
2990,2012-07-03,1607.74,1607.74,1607.74,1607.74
2991,2012-07-04,1613.75,1613.75,1613.75,1613.75
2992,2012-07-05,1614.43,1614.43,1614.43,1614.43
2993,2012-07-06,1620.55,1620.55,1620.55,1620.55
2994,2012-07-09,1620.31,1620.31,1620.31,1620.31
2995,2012-07-10,1624.29,1624.29,1624.29,1624.29
2996,2012-07-11,1629.45,1629.45,1629.45,1629.45
2997,2012-07-12,1625.49,1625.49,1625.49,1625.49
2998,2012-07-13,1626.38,1626.38,1626.38,1626.38
2999,2012-07-16,1635.96,1635.96,1635.96,1635.96
3000,2012-07-17,1639.15,1639.15,1639.15,1639.15
3001,2012-07-18,1645.0,1645.0,1645.0,1645.0
3002,2012-07-19,1644.6,1644.6,1644.6,1644.6
3003,2012-07-20,1643.0,1643.0,1643.0,1643.0
3004,2012-07-23,1636.17,1636.17,1636.17,1636.17
3005,2012-07-24,1632.57,1632.57,1632.57,1632.57
3006,2012-07-25,1635.09,1635.09,1635.09,1635.09
3007,2012-07-26,1623.91,1623.91,1623.91,1623.91
3008,2012-07-27,1624.94,1624.94,1624.94,1624.94
3009,2012-07-30,1632.35,1632.35,1632.35,1632.35
3010,2012-07-31,1631.6,1631.6,1631.6,1631.6
3011,2012-08-01,1632.47,1632.47,1632.47,1632.47
3012,2012-08-02,1633.45,1633.45,1633.45,1633.45
3013,2012-08-03,1635.04,1635.04,1635.04,1635.04
3014,2012-08-06,1639.43,1639.43,1639.43,1639.43
3015,2012-08-07,1631.12,1631.12,1631.12,1631.12
3016,2012-08-08,1635.92,1635.92,1635.92,1635.92
3017,2012-08-09,1642.52,1642.52,1642.52,1642.52
3018,2012-08-10,1645.36,1645.36,1645.36,1645.36
3019,2012-08-13,1646.32,1646.32,1646.32,1646.32
3020,2012-08-14,1652.9,1652.9,1652.9,1652.9
3021,2012-08-15,1653.78,1653.78,1653.78,1653.78
3022,2012-08-16,1650.09,1650.09,1650.09,1650.09
3023,2012-08-17,1649.79,1649.79,1649.79,1649.79
3024,2012-08-20,1649.79,1649.79,1649.79,1649.79
3025,2012-08-21,1649.79,1649.79,1649.79,1649.79
3026,2012-08-22,1652.25,1652.25,1652.25,1652.25
3027,2012-08-23,1651.61,1651.61,1651.61,1651.61
3028,2012-08-24,1648.22,1648.22,1648.22,1648.22
3029,2012-08-27,1648.13,1648.13,1648.13,1648.13
3030,2012-08-28,1647.11,1647.11,1647.11,1647.11
3031,2012-08-29,1645.58,1645.58,1645.58,1645.58
3032,2012-08-30,1646.11,1646.11,1646.11,1646.11
3033,2012-08-31,1646.11,1646.11,1646.11,1646.11
3034,2012-09-03,1653.9,1653.9,1653.9,1653.9
3035,2012-09-04,1654.11,1654.11,1654.11,1654.11
3036,2012-09-05,1641.01,1641.01,1641.01,1641.01
3037,2012-09-06,1617.99,1617.99,1617.99,1617.99
3038,2012-09-07,1624.55,1624.55,1624.55,1624.55
3039,2012-09-10,1621.04,1621.04,1621.04,1621.04
3040,2012-09-11,1614.24,1614.24,1614.24,1614.24
3041,2012-09-12,1613.78,1613.78,1613.78,1613.78
3042,2012-09-13,1628.4,1628.4,1628.4,1628.4
3043,2012-09-14,1642.95,1642.95,1642.95,1642.95
3044,2012-09-17,1642.95,1642.95,1642.95,1642.95
3045,2012-09-18,1640.33,1640.33,1640.33,1640.33
3046,2012-09-19,1646.11,1646.11,1646.11,1646.11
3047,2012-09-20,1625.59,1625.59,1625.59,1625.59
3048,2012-09-21,1623.7,1623.7,1623.7,1623.7
3049,2012-09-24,1612.38,1612.38,1612.38,1612.38
3050,2012-09-25,1618.58,1618.58,1618.58,1618.58
3051,2012-09-26,1619.3,1619.3,1619.3,1619.3
3052,2012-09-27,1627.84,1627.84,1627.84,1627.84
3053,2012-09-28,1636.66,1636.66,1636.66,1636.66
3054,2012-10-01,1643.31,1643.31,1643.31,1643.31
3055,2012-10-02,1651.03,1651.03,1651.03,1651.03
3056,2012-10-03,1649.75,1649.75,1649.75,1649.75
3057,2012-10-04,1661.47,1661.47,1661.47,1661.47
3058,2012-10-05,1660.23,1660.23,1660.23,1660.23
3059,2012-10-08,1660.22,1660.22,1660.22,1660.22
3060,2012-10-09,1663.32,1663.32,1663.32,1663.32
3061,2012-10-10,1659.4,1659.4,1659.4,1659.4
3062,2012-10-11,1655.47,1655.47,1655.47,1655.47
3063,2012-10-12,1653.36,1653.36,1653.36,1653.36
3064,2012-10-15,1654.44,1654.44,1654.44,1654.44
3065,2012-10-16,1653.52,1653.52,1653.52,1653.52
3066,2012-10-17,1660.67,1660.67,1660.67,1660.67
3067,2012-10-18,1665.42,1665.42,1665.42,1665.42
3068,2012-10-19,1666.35,1666.35,1666.35,1666.35
3069,2012-10-22,1661.95,1661.95,1661.95,1661.95
3070,2012-10-23,1664.9,1664.9,1664.9,1664.9
3071,2012-10-24,1667.99,1667.99,1667.99,1667.99
3072,2012-10-25,1671.89,1671.89,1671.89,1671.89
3073,2012-10-26,1671.89,1671.89,1671.89,1671.89
3074,2012-10-29,1672.56,1672.56,1672.56,1672.56
3075,2012-10-30,1674.67,1674.67,1674.67,1674.67
3076,2012-10-31,1673.07,1673.07,1673.07,1673.07
3077,2012-11-01,1675.69,1675.69,1675.69,1675.69
3078,2012-11-02,1656.13,1656.13,1656.13,1656.13
3079,2012-11-05,1654.04,1654.04,1654.04,1654.04
3080,2012-11-06,1645.63,1645.63,1645.63,1645.63
3081,2012-11-07,1645.53,1645.53,1645.53,1645.53
3082,2012-11-08,1641.07,1641.07,1641.07,1641.07
3083,2012-11-09,1641.08,1641.08,1641.08,1641.08
3084,2012-11-12,1637.59,1637.59,1637.59,1637.59
3085,2012-11-13,1637.59,1637.59,1637.59,1637.59
3086,2012-11-14,1631.68,1631.68,1631.68,1631.68
3087,2012-11-15,1631.68,1631.68,1631.68,1631.68
3088,2012-11-16,1629.28,1629.28,1629.28,1629.28
3089,2012-11-19,1623.31,1623.31,1623.31,1623.31
3090,2012-11-20,1624.2,1624.2,1624.2,1624.2
3091,2012-11-21,1622.97,1622.97,1622.97,1622.97
3092,2012-11-22,1618.55,1618.55,1618.55,1618.55
3093,2012-11-23,1614.32,1614.32,1614.32,1614.32
3094,2012-11-26,1607.88,1607.88,1607.88,1607.88
3095,2012-11-27,1598.17,1598.17,1598.17,1598.17
3096,2012-11-28,1606.52,1606.52,1606.52,1606.52
3097,2012-11-29,1607.32,1607.32,1607.32,1607.32
3098,2012-11-30,1610.83,1610.83,1610.83,1610.83
3099,2012-12-03,1607.35,1607.35,1607.35,1607.35
3100,2012-12-04,1607.61,1607.61,1607.61,1607.61
3101,2012-12-05,1613.79,1613.79,1613.79,1613.79
3102,2012-12-06,1616.23,1616.23,1616.23,1616.23
3103,2012-12-07,1617.77,1617.77,1617.77,1617.77
3104,2012-12-10,1632.15,1632.15,1632.15,1632.15
3105,2012-12-11,1641.57,1641.57,1641.57,1641.57
3106,2012-12-12,1649.75,1649.75,1649.75,1649.75
3107,2012-12-13,1652.75,1652.75,1652.75,1652.75
3108,2012-12-14,1651.98,1651.98,1651.98,1651.98
3109,2012-12-17,1648.58,1648.58,1648.58,1648.58
3110,2012-12-18,1659.44,1659.44,1659.44,1659.44
3111,2012-12-19,1665.64,1665.64,1665.64,1665.64
3112,2012-12-20,1670.6,1670.6,1670.6,1670.6
3113,2012-12-21,1658.85,1658.85,1658.85,1658.85
3114,2012-12-24,1669.4,1669.4,1669.4,1669.4
3115,2012-12-26,1671.58,1671.58,1671.58,1671.58
3116,2012-12-27,1674.16,1674.16,1674.16,1674.16
3117,2012-12-28,1681.33,1681.33,1681.33,1681.33
3118,2012-12-31,1688.95,1688.95,1688.95,1688.95
3119,2013-01-02,1674.72,1674.72,1674.72,1674.72
3120,2013-01-03,1692.65,1692.65,1692.65,1692.65
3121,2013-01-04,1692.58,1692.58,1692.58,1692.58
3122,2013-01-07,1694.16,1694.16,1694.16,1694.16
3123,2013-01-08,1688.91,1688.91,1688.91,1688.91
3124,2013-01-09,1689.93,1689.93,1689.93,1689.93
3125,2013-01-10,1684.57,1684.57,1684.57,1684.57
3126,2013-01-11,1682.7,1682.7,1682.7,1682.7
3127,2013-01-14,1684.63,1684.63,1684.63,1684.63
3128,2013-01-15,1685.89,1685.89,1685.89,1685.89
3129,2013-01-16,1682.95,1682.95,1682.95,1682.95
3130,2013-01-17,1681.09,1681.09,1681.09,1681.09
3131,2013-01-18,1676.44,1676.44,1676.44,1676.44
3132,2013-01-21,1635.63,1635.63,1635.63,1635.63
3133,2013-01-22,1628.66,1628.66,1628.66,1628.66
3134,2013-01-23,1635.25,1635.25,1635.25,1635.25
3135,2013-01-24,1635.25,1635.25,1635.25,1635.25
3136,2013-01-25,1637.13,1637.13,1637.13,1637.13
3137,2013-01-28,1637.13,1637.13,1637.13,1637.13
3138,2013-01-29,1637.34,1637.34,1637.34,1637.34
3139,2013-01-30,1627.73,1627.73,1627.73,1627.73
3140,2013-01-31,1627.55,1627.55,1627.55,1627.55
3141,2013-02-01,1627.55,1627.55,1627.55,1627.55
3142,2013-02-04,1634.55,1634.55,1634.55,1634.55
3143,2013-02-05,1633.35,1633.35,1633.35,1633.35
3144,2013-02-06,1614.14,1614.14,1614.14,1614.14
3145,2013-02-07,1619.57,1619.57,1619.57,1619.57
3146,2013-02-08,1623.8,1623.8,1623.8,1623.8
3147,2013-02-11,1623.8,1623.8,1623.8,1623.8
3148,2013-02-12,1623.8,1623.8,1623.8,1623.8
3149,2013-02-13,1631.16,1631.16,1631.16,1631.16
3150,2013-02-14,1630.89,1630.89,1630.89,1630.89
3151,2013-02-15,1627.93,1627.93,1627.93,1627.93
3152,2013-02-18,1620.93,1620.93,1620.93,1620.93
3153,2013-02-19,1615.07,1615.07,1615.07,1615.07
3154,2013-02-20,1613.33,1613.33,1613.33,1613.33
3155,2013-02-21,1614.05,1614.05,1614.05,1614.05
3156,2013-02-22,1622.08,1622.08,1622.08,1622.08
3157,2013-02-25,1627.35,1627.35,1627.35,1627.35
3158,2013-02-26,1624.18,1624.18,1624.18,1624.18
3159,2013-02-27,1624.14,1624.14,1624.14,1624.14
3160,2013-02-28,1637.63,1637.63,1637.63,1637.63
3161,2013-03-01,1637.44,1637.44,1637.44,1637.44
3162,2013-03-04,1635.98,1635.98,1635.98,1635.98
3163,2013-03-05,1642.08,1642.08,1642.08,1642.08
3164,2013-03-06,1651.84,1651.84,1651.84,1651.84
3165,2013-03-07,1650.93,1650.93,1650.93,1650.93
3166,2013-03-08,1653.96,1653.96,1653.96,1653.96
3167,2013-03-11,1657.96,1657.96,1657.96,1657.96
3168,2013-03-12,1656.54,1656.54,1656.54,1656.54
3169,2013-03-13,1646.22,1646.22,1646.22,1646.22
3170,2013-03-14,1640.74,1640.74,1640.74,1640.74
3171,2013-03-15,1627.64,1627.64,1627.64,1627.64
3172,2013-03-18,1621.36,1621.36,1621.36,1621.36
3173,2013-03-19,1625.46,1625.46,1625.46,1625.46
3174,2013-03-20,1631.54,1631.54,1631.54,1631.54
3175,2013-03-21,1630.75,1630.75,1630.75,1630.75
3176,2013-03-22,1626.89,1626.89,1626.89,1626.89
3177,2013-03-25,1643.89,1643.89,1643.89,1643.89
3178,2013-03-26,1652.83,1652.83,1652.83,1652.83
3179,2013-03-27,1667.57,1667.57,1667.57,1667.57
3180,2013-03-28,1674.04,1674.04,1674.04,1674.04
3181,2013-03-29,1671.63,1671.63,1671.63,1671.63
3182,2013-04-01,1667.61,1667.61,1667.61,1667.61
3183,2013-04-02,1685.0,1685.0,1685.0,1685.0
3184,2013-04-03,1685.4,1685.4,1685.4,1685.4
3185,2013-04-04,1688.46,1688.46,1688.46,1688.46
3186,2013-04-05,1688.65,1688.65,1688.65,1688.65
3187,2013-04-08,1687.99,1687.99,1687.99,1687.99
3188,2013-04-09,1690.27,1690.27,1690.27,1690.27
3189,2013-04-10,1696.2,1696.2,1696.2,1696.2
3190,2013-04-11,1707.04,1707.04,1707.04,1707.04
3191,2013-04-12,1698.53,1698.53,1698.53,1698.53
3192,2013-04-15,1697.77,1697.77,1697.77,1697.77
3193,2013-04-16,1700.53,1700.53,1700.53,1700.53
3194,2013-04-17,1710.97,1710.97,1710.97,1710.97
3195,2013-04-18,1706.26,1706.26,1706.26,1706.26
3196,2013-04-19,1706.28,1706.28,1706.28,1706.28
3197,2013-04-22,1706.68,1706.68,1706.68,1706.68
3198,2013-04-23,1700.39,1700.39,1700.39,1700.39
3199,2013-04-24,1707.35,1707.35,1707.35,1707.35
3200,2013-04-25,1706.34,1706.34,1706.34,1706.34
3201,2013-04-26,1711.29,1711.29,1711.29,1711.29
3202,2013-04-29,1707.97,1707.97,1707.97,1707.97
3203,2013-04-30,1717.65,1717.65,1717.65,1717.65
3204,2013-05-01,1717.65,1717.65,1717.65,1717.65
3205,2013-05-02,1713.46,1713.46,1713.46,1713.46
3206,2013-05-03,1694.77,1694.77,1694.77,1694.77
3207,2013-05-06,1752.02,1752.02,1752.02,1752.02
