Date,Open,High,Low,Close
07/07/2015,1712.3,1712.3,1712.3,1712.3
08/07/2015,1695.83,1695.83,1695.83,1695.83
09/07/2015,1701.54,1701.54,1701.54,1701.54
10/07/2015,1715.58,1715.58,1715.58,1715.58
13/07/2015,1716.11,1716.11,1716.11,1716.11
14/07/2015,1721.1,1721.1,1721.1,1721.1
15/07/2015,1727.26,1727.26,1727.26,1727.26
16/07/2015,1726.73,1726.73,1726.73,1726.73
17/07/2015,1726.73,1726.73,1726.73,1726.73
20/07/2015,1724.13,1724.13,1724.13,1724.13
21/07/2015,1736.19,1736.19,1736.19,1736.19
22/07/2015,1729.53,1729.53,1729.53,1729.53
23/07/2015,1722.44,1722.44,1722.44,1722.44
24/07/2015,1720.76,1720.76,1720.76,1720.76
27/07/2015,1709.76,1709.76,1709.76,1709.76
28/07/2015,1699.7,1699.7,1699.7,1699.7
29/07/2015,1698.99,1698.99,1698.99,1698.99
30/07/2015,1699.92,1699.92,1699.92,1699.92
31/07/2015,1723.14,1723.14,1723.14,1723.14
03/08/2015,1744.19,1744.19,1744.19,1744.19
04/08/2015,1723.73,1723.73,1723.73,1723.73
05/08/2015,1725.56,1725.56,1725.56,1725.56
06/08/2015,1694.64,1694.64,1694.64,1694.64
07/08/2015,1682.65,1682.65,1682.65,1682.65
10/08/2015,1654.37,1654.37,1654.37,1654.37
11/08/2015,1636.71,1636.71,1636.71,1636.71
12/08/2015,1609.93,1609.93,1609.93,1609.93
13/08/2015,1621.62,1621.62,1621.62,1621.62
14/08/2015,1596.82,1596.82,1596.82,1596.82
17/08/2015,1572.54,1572.54,1572.54,1572.54
18/08/2015,1579.6,1579.6,1579.6,1579.6
19/08/2015,1582.44,1582.44,1582.44,1582.44
20/08/2015,1577.41,1577.41,1577.41,1577.41
21/08/2015,1574.67,1574.67,1574.67,1574.67
24/08/2015,1532.14,1532.14,1532.14,1532.14
25/08/2015,1563.94,1563.94,1563.94,1563.94
26/08/2015,1580.37,1580.37,1580.37,1580.37
27/08/2015,1601.7,1601.7,1601.7,1601.7
28/08/2015,1612.74,1612.74,1612.74,1612.74
31/08/2015,1612.74,1612.74,1612.74,1612.74
01/09/2015,1609.21,1609.21,1609.21,1609.21
02/09/2015,1590.19,1590.19,1590.19,1590.19
03/09/2015,1602.75,1602.75,1602.75,1602.75
04/09/2015,1589.16,1589.16,1589.16,1589.16
07/09/2015,1582.85,1582.85,1582.85,1582.85
08/09/2015,1587.12,1587.12,1587.12,1587.12
09/09/2015,1603.36,1603.36,1603.36,1603.36
10/09/2015,1614.02,1614.02,1614.02,1614.02
11/09/2015,1603.6,1603.6,1603.6,1603.6
14/09/2015,1639.63,1639.63,1639.63,1639.63
15/09/2015,1647.15,1647.15,1647.15,1647.15
16/09/2015,1647.15,1647.15,1647.15,1647.15
17/09/2015,1681.54,1681.54,1681.54,1681.54
18/09/2015,1669.45,1669.45,1669.45,1669.45
21/09/2015,1639.47,1639.47,1639.47,1639.47
22/09/2015,1635.37,1635.37,1635.37,1635.37
23/09/2015,1613.17,1613.17,1613.17,1613.17
24/09/2015,1613.17,1613.17,1613.17,1613.17
25/09/2015,1615.01,1615.01,1615.01,1615.01
28/09/2015,1608.43,1608.43,1608.43,1608.43
29/09/2015,1603.32,1603.32,1603.32,1603.32
30/09/2015,1621.04,1621.04,1621.04,1621.04
01/10/2015,1633.93,1633.93,1633.93,1633.93
02/10/2015,1628.8,1628.8,1628.8,1628.8
05/10/2015,1647.59,1647.59,1647.59,1647.59
06/10/2015,1662.51,1662.51,1662.51,1662.51
07/10/2015,1689.25,1689.25,1689.25,1689.25
08/10/2015,1692.2,1692.2,1692.2,1692.2
09/10/2015,1706.54,1706.54,1706.54,1706.54
12/10/2015,1709.86,1709.86,1709.86,1709.86
13/10/2015,1711.14,1711.14,1711.14,1711.14
14/10/2015,1711.14,1711.14,1711.14,1711.14
15/10/2015,1713.25,1713.25,1713.25,1713.25
16/10/2015,1716.82,1716.82,1716.82,1716.82
19/10/2015,1718.2,1718.2,1718.2,1718.2
20/10/2015,1705.03,1705.03,1705.03,1705.03
21/10/2015,1707.11,1707.11,1707.11,1707.11
22/10/2015,1705.09,1705.09,1705.09,1705.09
23/10/2015,1710.93,1710.93,1710.93,1710.93
26/10/2015,1706.79,1706.79,1706.79,1706.79
27/10/2015,1696.95,1696.95,1696.95,1696.95
28/10/2015,1686.51,1686.51,1686.51,1686.51
29/10/2015,1666.98,1666.98,1666.98,1666.98
30/10/2015,1665.71,1665.71,1665.71,1665.71
02/11/2015,1664.07,1664.07,1664.07,1664.07
03/11/2015,1677.56,1677.56,1677.56,1677.56
04/11/2015,1685.62,1685.62,1685.62,1685.62
05/11/2015,1688.54,1688.54,1688.54,1688.54
06/11/2015,1685.7,1685.7,1685.7,1685.7
09/11/2015,1686.11,1686.11,1686.11,1686.11
10/11/2015,1686.11,1686.11,1686.11,1686.11
11/11/2015,1665.32,1665.32,1665.32,1665.32
12/11/2015,1663.2,1663.2,1663.2,1663.2
13/11/2015,1658.91,1658.91,1658.91,1658.91
16/11/2015,1656,1656,1656,1656
17/11/2015,1661.53,1661.53,1661.53,1661.53
18/11/2015,1656.5,1656.5,1656.5,1656.5
19/11/2015,1660.06,1660.06,1660.06,1660.06
20/11/2015,1661.89,1661.89,1661.89,1661.89
23/11/2015,1670.9,1670.9,1670.9,1670.9
24/11/2015,1677.03,1677.03,1677.03,1677.03
25/11/2015,1684.42,1684.42,1684.42,1684.42
26/11/2015,1683.09,1683.09,1683.09,1683.09
27/11/2015,1682.59,1682.59,1682.59,1682.59
30/11/2015,1672.16,1672.16,1672.16,1672.16
01/12/2015,1682.37,1682.37,1682.37,1682.37
02/12/2015,1676.77,1676.77,1676.77,1676.77
03/12/2015,1673.92,1673.92,1673.92,1673.92
04/12/2015,1667.87,1667.87,1667.87,1667.87
07/12/2015,1672,1672,1672,1672
08/12/2015,1669.24,1669.24,1669.24,1669.24
09/12/2015,1659.36,1659.36,1659.36,1659.36
10/12/2015,1648.65,1648.65,1648.65,1648.65
11/12/2015,1640.14,1640.14,1640.14,1640.14
14/12/2015,1629.96,1629.96,1629.96,1629.96
15/12/2015,1622.84,1622.84,1622.84,1622.84
16/12/2015,1634.13,1634.13,1634.13,1634.13
17/12/2015,1656.52,1656.52,1656.52,1656.52
18/12/2015,1643.9,1643.9,1643.9,1643.9
21/12/2015,1629.09,1629.09,1629.09,1629.09
22/12/2015,1643.26,1643.26,1643.26,1643.26
23/12/2015,1663.51,1663.51,1663.51,1663.51
24/12/2015,1663.51,1663.51,1663.51,1663.51
28/12/2015,1670.73,1670.73,1670.73,1670.73
29/12/2015,1685.36,1685.36,1685.36,1685.36
30/12/2015,1693.14,1693.14,1693.14,1693.14
31/12/2015,1692.51,1692.51,1692.51,1692.51
04/01/2016,1653.37,1653.37,1653.37,1653.37
05/01/2016,1665.7,1665.7,1665.7,1665.7
06/01/2016,1667.97,1667.97,1667.97,1667.97
07/01/2016,1655.13,1655.13,1655.13,1655.13
08/01/2016,1657.61,1657.61,1657.61,1657.61
11/01/2016,1637.59,1637.59,1637.59,1637.59
12/01/2016,1641.37,1641.37,1641.37,1641.37
13/01/2016,1642.54,1642.54,1642.54,1642.54
14/01/2016,1633.44,1633.44,1633.44,1633.44
15/01/2016,1628.55,1628.55,1628.55,1628.55
18/01/2016,1622.64,1622.64,1622.64,1622.64
19/01/2016,1629.22,1629.22,1629.22,1629.22
20/01/2016,1618.83,1618.83,1618.83,1618.83
21/01/2016,1600.92,1600.92,1600.92,1600.92
22/01/2016,1625.21,1625.21,1625.21,1625.21
25/01/2016,1625.21,1625.21,1625.21,1625.21
26/01/2016,1626.66,1626.66,1626.66,1626.66
27/01/2016,1631.54,1631.54,1631.54,1631.54
28/01/2016,1634.53,1634.53,1634.53,1634.53
29/01/2016,1667.8,1667.8,1667.8,1667.8
01/02/2016,1667.8,1667.8,1667.8,1667.8
02/02/2016,1653.18,1653.18,1653.18,1653.18
03/02/2016,1633.3,1633.3,1633.3,1633.3
04/02/2016,1656.77,1656.77,1656.77,1656.77
05/02/2016,1662.46,1662.46,1662.46,1662.46
08/02/2016,1662.46,1662.46,1662.46,1662.46
09/02/2016,1662.46,1662.46,1662.46,1662.46
10/02/2016,1644.41,1644.41,1644.41,1644.41
11/02/2016,1643.95,1643.95,1643.95,1643.95
12/02/2016,1643.74,1643.74,1643.74,1643.74
15/02/2016,1649.96,1649.96,1649.96,1649.96
16/02/2016,1664.99,1664.99,1664.99,1664.99
17/02/2016,1664.32,1664.32,1664.32,1664.32
18/02/2016,1680.02,1680.02,1680.02,1680.02
19/02/2016,1674.88,1674.88,1674.88,1674.88
22/02/2016,1674.59,1674.59,1674.59,1674.59
23/02/2016,1677.28,1677.28,1677.28,1677.28
24/02/2016,1664.17,1664.17,1664.17,1664.17
25/02/2016,1658.16,1658.16,1658.16,1658.16
26/02/2016,1663.44,1663.44,1663.44,1663.44
29/02/2016,1654.75,1654.75,1654.75,1654.75
01/03/2016,1670.82,1670.82,1670.82,1670.82
02/03/2016,1691.03,1691.03,1691.03,1691.03
03/03/2016,1688.2,1688.2,1688.2,1688.2
04/03/2016,1692.49,1692.49,1692.49,1692.49
07/03/2016,1697.93,1697.93,1697.93,1697.93
08/03/2016,1687.86,1687.86,1687.86,1687.86
09/03/2016,1686.35,1686.35,1686.35,1686.35
10/03/2016,1690.91,1690.91,1690.91,1690.91
11/03/2016,1696.54,1696.54,1696.54,1696.54
14/03/2016,1700.31,1700.31,1700.31,1700.31
15/03/2016,1690.92,1690.92,1690.92,1690.92
16/03/2016,1693.43,1693.43,1693.43,1693.43
17/03/2016,1703.19,1703.19,1703.19,1703.19
18/03/2016,1716.34,1716.34,1716.34,1716.34
21/03/2016,1718.36,1718.36,1718.36,1718.36
22/03/2016,1724.75,1724.75,1724.75,1724.75
23/03/2016,1724.55,1724.55,1724.55,1724.55
24/03/2016,1715.53,1715.53,1715.53,1715.53
25/03/2016,1703.79,1703.79,1703.79,1703.79
28/03/2016,1702.41,1702.41,1702.41,1702.41
29/03/2016,1715.04,1715.04,1715.04,1715.04
30/03/2016,1717.82,1717.82,1717.82,1717.82
31/03/2016,1717.58,1717.58,1717.58,1717.58
01/04/2016,1710.55,1710.55,1710.55,1710.55
04/04/2016,1725.24,1725.24,1725.24,1725.24
05/04/2016,1718.08,1718.08,1718.08,1718.08
06/04/2016,1717.01,1717.01,1717.01,1717.01
07/04/2016,1724.29,1724.29,1724.29,1724.29
08/04/2016,1718.4,1718.4,1718.4,1718.4
11/04/2016,1715.28,1715.28,1715.28,1715.28
12/04/2016,1715,1715,1715,1715
13/04/2016,1723.11,1723.11,1723.11,1723.11
14/04/2016,1723.78,1723.78,1723.78,1723.78
15/04/2016,1727.99,1727.99,1727.99,1727.99
18/04/2016,1717.68,1717.68,1717.68,1717.68
19/04/2016,1711.15,1711.15,1711.15,1711.15
20/04/2016,1708.91,1708.91,1708.91,1708.91
21/04/2016,1721.47,1721.47,1721.47,1721.47
22/04/2016,1717.96,1717.96,1717.96,1717.96
25/04/2016,1714.51,1714.51,1714.51,1714.51
26/04/2016,1692.5,1692.5,1692.5,1692.5
27/04/2016,1692.34,1692.34,1692.34,1692.34
28/04/2016,1674.76,1674.76,1674.76,1674.76
29/04/2016,1672.72,1672.72,1672.72,1672.72
02/05/2016,1672.72,1672.72,1672.72,1672.72
03/05/2016,1651.44,1651.44,1651.44,1651.44
04/05/2016,1657.58,1657.58,1657.58,1657.58
05/05/2016,1645.09,1645.09,1645.09,1645.09
06/05/2016,1649.36,1649.36,1649.36,1649.36
09/05/2016,1632.19,1632.19,1632.19,1632.19
10/05/2016,1635.84,1635.84,1635.84,1635.84
11/05/2016,1644.58,1644.58,1644.58,1644.58
12/05/2016,1648.98,1648.98,1648.98,1648.98
13/05/2016,1628.26,1628.26,1628.26,1628.26
16/05/2016,1621.21,1621.21,1621.21,1621.21
17/05/2016,1633.39,1633.39,1633.39,1633.39
18/05/2016,1635.72,1635.72,1635.72,1635.72
19/05/2016,1633.76,1633.76,1633.76,1633.76
20/05/2016,1628.79,1628.79,1628.79,1628.79
23/05/2016,1634.89,1634.89,1634.89,1634.89
24/05/2016,1625.84,1625.84,1625.84,1625.84
25/05/2016,1630.96,1630.96,1630.96,1630.96
26/05/2016,1631.09,1631.09,1631.09,1631.09
27/05/2016,1637.19,1637.19,1637.19,1637.19
30/05/2016,1629.87,1629.87,1629.87,1629.87
31/05/2016,1626,1626,1626,1626
01/06/2016,1626.5,1626.5,1626.5,1626.5
02/06/2016,1630.53,1630.53,1630.53,1630.53
03/06/2016,1636.46,1636.46,1636.46,1636.46
06/06/2016,1648.99,1648.99,1648.99,1648.99
07/06/2016,1660.62,1660.62,1660.62,1660.62
08/06/2016,1657.85,1657.85,1657.85,1657.85
09/06/2016,1650.51,1650.51,1650.51,1650.51
10/06/2016,1641.22,1641.22,1641.22,1641.22
13/06/2016,1629.77,1629.77,1629.77,1629.77
14/06/2016,1626.11,1626.11,1626.11,1626.11
15/06/2016,1627.96,1627.96,1627.96,1627.96
16/06/2016,1614.9,1614.9,1614.9,1614.9
17/06/2016,1624.18,1624.18,1624.18,1624.18
20/06/2016,1634.23,1634.23,1634.23,1634.23
21/06/2016,1637.69,1637.69,1637.69,1637.69
22/06/2016,1637.69,1637.69,1637.69,1637.69
23/06/2016,1639.98,1639.98,1639.98,1639.98
24/06/2016,1634.05,1634.05,1634.05,1634.05
27/06/2016,1629.52,1629.52,1629.52,1629.52
28/06/2016,1634.04,1634.04,1634.04,1634.04
29/06/2016,1642.21,1642.21,1642.21,1642.21
30/06/2016,1654.08,1654.08,1654.08,1654.08
01/07/2016,1646.22,1646.22,1646.22,1646.22
04/07/2016,1654.84,1654.84,1654.84,1654.84
05/07/2016,1650.71,1650.71,1650.71,1650.71
06/07/2016,1650.71,1650.71,1650.71,1650.71
07/07/2016,1650.71,1650.71,1650.71,1650.71
08/07/2016,1644.54,1644.54,1644.54,1644.54
11/07/2016,1653.87,1653.87,1653.87,1653.87
12/07/2016,1653.97,1653.97,1653.97,1653.97
13/07/2016,1660.39,1660.39,1660.39,1660.39
14/07/2016,1654.78,1654.78,1654.78,1654.78
15/07/2016,1668.4,1668.4,1668.4,1668.4
18/07/2016,1670.84,1670.84,1670.84,1670.84
19/07/2016,1670.55,1670.55,1670.55,1670.55
20/07/2016,1669.61,1669.61,1669.61,1669.61
21/07/2016,1657.54,1657.54,1657.54,1657.54
22/07/2016,1657.42,1657.42,1657.42,1657.42
25/07/2016,1668.26,1668.26,1668.26,1668.26
26/07/2016,1661.42,1661.42,1661.42,1661.42
27/07/2016,1663.56,1663.56,1663.56,1663.56
28/07/2016,1658.5,1658.5,1658.5,1658.5
29/07/2016,1653.26,1653.26,1653.26,1653.26
01/08/2016,1665.23,1665.23,1665.23,1665.23
02/08/2016,1660.23,1660.23,1660.23,1660.23
03/08/2016,1648.5,1648.5,1648.5,1648.5
04/08/2016,1655.29,1655.29,1655.29,1655.29
05/08/2016,1664.04,1664.04,1664.04,1664.04
08/08/2016,1672.68,1672.68,1672.68,1672.68
09/08/2016,1671.71,1671.71,1671.71,1671.71
10/08/2016,1673.03,1673.03,1673.03,1673.03
11/08/2016,1678.8,1678.8,1678.8,1678.8
12/08/2016,1684.15,1684.15,1684.15,1684.15
15/08/2016,1690.33,1690.33,1690.33,1690.33
16/08/2016,1699.89,1699.89,1699.89,1699.89
17/08/2016,1694.32,1694.32,1694.32,1694.32
18/08/2016,1694.87,1694.87,1694.87,1694.87
19/08/2016,1687.68,1687.68,1687.68,1687.68
22/08/2016,1691.07,1691.07,1691.07,1691.07
23/08/2016,1683.07,1683.07,1683.07,1683.07
24/08/2016,1682.06,1682.06,1682.06,1682.06
25/08/2016,1680.3,1680.3,1680.3,1680.3
26/08/2016,1683.09,1683.09,1683.09,1683.09
29/08/2016,1681.6,1681.6,1681.6,1681.6
30/08/2016,1678.06,1678.06,1678.06,1678.06
31/08/2016,1678.06,1678.06,1678.06,1678.06
01/09/2016,1670.55,1670.55,1670.55,1670.55
02/09/2016,1671.79,1671.79,1671.79,1671.79
05/09/2016,1678.08,1678.08,1678.08,1678.08
06/09/2016,1689.92,1689.92,1689.92,1689.92
07/09/2016,1689.57,1689.57,1689.57,1689.57
08/09/2016,1691.38,1691.38,1691.38,1691.38
09/09/2016,1686.44,1686.44,1686.44,1686.44
12/09/2016,1686.44,1686.44,1686.44,1686.44
13/09/2016,1677.18,1677.18,1677.18,1677.18
14/09/2016,1661.39,1661.39,1661.39,1661.39
15/09/2016,1652.99,1652.99,1652.99,1652.99
16/09/2016,1652.99,1652.99,1652.99,1652.99
19/09/2016,1651.71,1651.71,1651.71,1651.71
20/09/2016,1655.78,1655.78,1655.78,1655.78
21/09/2016,1658.73,1658.73,1658.73,1658.73
22/09/2016,1669.66,1669.66,1669.66,1669.66
23/09/2016,1670.99,1670.99,1670.99,1670.99
26/09/2016,1669.5,1669.5,1669.5,1669.5
27/09/2016,1664.72,1664.72,1664.72,1664.72
28/09/2016,1664.96,1664.96,1664.96,1664.96
29/09/2016,1669.64,1669.64,1669.64,1669.64
30/09/2016,1652.55,1652.55,1652.55,1652.55
03/10/2016,1652.55,1652.55,1652.55,1652.55
04/10/2016,1661.25,1661.25,1661.25,1661.25
05/10/2016,1662.92,1662.92,1662.92,1662.92
06/10/2016,1666.73,1666.73,1666.73,1666.73
07/10/2016,1665.38,1665.38,1665.38,1665.38
10/10/2016,1665.32,1665.32,1665.32,1665.32
11/10/2016,1668.72,1668.72,1668.72,1668.72
12/10/2016,1667.03,1667.03,1667.03,1667.03
13/10/2016,1665.02,1665.02,1665.02,1665.02
14/10/2016,1658.97,1658.97,1658.97,1658.97
17/10/2016,1653.71,1653.71,1653.71,1653.71
18/10/2016,1667.57,1667.57,1667.57,1667.57
19/10/2016,1668.27,1668.27,1668.27,1668.27
20/10/2016,1667.18,1667.18,1667.18,1667.18
21/10/2016,1669.98,1669.98,1669.98,1669.98
24/10/2016,1677.76,1677.76,1677.76,1677.76
25/10/2016,1677.43,1677.43,1677.43,1677.43
26/10/2016,1673.92,1673.92,1673.92,1673.92
27/10/2016,1669.03,1669.03,1669.03,1669.03
28/10/2016,1670.27,1670.27,1670.27,1670.27
31/10/2016,1672.46,1672.46,1672.46,1672.46
01/11/2016,1670.93,1670.93,1670.93,1670.93
02/11/2016,1659.6,1659.6,1659.6,1659.6
03/11/2016,1648.08,1648.08,1648.08,1648.08
04/11/2016,1648.24,1648.24,1648.24,1648.24
07/11/2016,1650.59,1650.59,1650.59,1650.59
08/11/2016,1663.82,1663.82,1663.82,1663.82
09/11/2016,1647.62,1647.62,1647.62,1647.62
10/11/2016,1652.74,1652.74,1652.74,1652.74
11/11/2016,1634.19,1634.19,1634.19,1634.19
14/11/2016,1616.64,1616.64,1616.64,1616.64
15/11/2016,1630.56,1630.56,1630.56,1630.56
16/11/2016,1627.63,1627.63,1627.63,1627.63
17/11/2016,1626.77,1626.77,1626.77,1626.77
18/11/2016,1623.8,1623.8,1623.8,1623.8
21/11/2016,1627.28,1627.28,1627.28,1627.28
22/11/2016,1629.32,1629.32,1629.32,1629.32
23/11/2016,1630.38,1630.38,1630.38,1630.38
24/11/2016,1624.21,1624.21,1624.21,1624.21
25/11/2016,1627.26,1627.26,1627.26,1627.26
28/11/2016,1628.66,1628.66,1628.66,1628.66
29/11/2016,1626.93,1626.93,1626.93,1626.93
30/11/2016,1619.12,1619.12,1619.12,1619.12
01/12/2016,1626.44,1626.44,1626.44,1626.44
02/12/2016,1628.96,1628.96,1628.96,1628.96
05/12/2016,1624.97,1624.97,1624.97,1624.97
06/12/2016,1629.73,1629.73,1629.73,1629.73
07/12/2016,1632.47,1632.47,1632.47,1632.47
08/12/2016,1643.75,1643.75,1643.75,1643.75
09/12/2016,1641.42,1641.42,1641.42,1641.42
12/12/2016,1641.42,1641.42,1641.42,1641.42
13/12/2016,1645.28,1645.28,1645.28,1645.28
14/12/2016,1643.29,1643.29,1643.29,1643.29
15/12/2016,1636.99,1636.99,1636.99,1636.99
16/12/2016,1637.79,1637.79,1637.79,1637.79
19/12/2016,1634.3,1634.3,1634.3,1634.3
20/12/2016,1634.52,1634.52,1634.52,1634.52
21/12/2016,1629.59,1629.59,1629.59,1629.59
22/12/2016,1623.2,1623.2,1623.2,1623.2
23/12/2016,1617.15,1617.15,1617.15,1617.15
27/12/2016,1619.68,1619.68,1619.68,1619.68
28/12/2016,1630.3,1630.3,1630.3,1630.3
29/12/2016,1637.93,1637.93,1637.93,1637.93
30/12/2016,1641.73,1641.73,1641.73,1641.73
03/01/2017,1635.53,1635.53,1635.53,1635.53
04/01/2017,1647.47,1647.47,1647.47,1647.47
05/01/2017,1659.82,1659.82,1659.82,1659.82
06/01/2017,1675.49,1675.49,1675.49,1675.49
09/01/2017,1667.9,1667.9,1667.9,1667.9
10/01/2017,1672.05,1672.05,1672.05,1672.05
11/01/2017,1675.21,1675.21,1675.21,1675.21
12/01/2017,1677.76,1677.76,1677.76,1677.76
13/01/2017,1672.5,1672.5,1672.5,1672.5
16/01/2017,1658.84,1658.84,1658.84,1658.84
17/01/2017,1663.03,1663.03,1663.03,1663.03
18/01/2017,1665.02,1665.02,1665.02,1665.02
19/01/2017,1666.51,1666.51,1666.51,1666.51
20/01/2017,1664.89,1664.89,1664.89,1664.89
23/01/2017,1671.31,1671.31,1671.31,1671.31
24/01/2017,1680.69,1680.69,1680.69,1680.69
25/01/2017,1683.93,1683.93,1683.93,1683.93
26/01/2017,1692.22,1692.22,1692.22,1692.22
27/01/2017,1686.36,1686.36,1686.36,1686.36
30/01/2017,1686.36,1686.36,1686.36,1686.36
31/01/2017,1671.54,1671.54,1671.54,1671.54
01/02/2017,1671.54,1671.54,1671.54,1671.54
02/02/2017,1673.48,1673.48,1673.48,1673.48
03/02/2017,1685.01,1685.01,1685.01,1685.01
06/02/2017,1691.24,1691.24,1691.24,1691.24
07/02/2017,1688.84,1688.84,1688.84,1688.84
08/02/2017,1688.5,1688.5,1688.5,1688.5
09/02/2017,1688.5,1688.5,1688.5,1688.5
10/02/2017,1698.94,1698.94,1698.94,1698.94
13/02/2017,1710.24,1710.24,1710.24,1710.24
14/02/2017,1708.9,1708.9,1708.9,1708.9
15/02/2017,1709.79,1709.79,1709.79,1709.79
16/02/2017,1707.59,1707.59,1707.59,1707.59
17/02/2017,1707.68,1707.68,1707.68,1707.68
20/02/2017,1712.58,1712.58,1712.58,1712.58
21/02/2017,1706.55,1706.55,1706.55,1706.55
22/02/2017,1708.08,1708.08,1708.08,1708.08
23/02/2017,1704.48,1704.48,1704.48,1704.48
24/02/2017,1698.35,1698.35,1698.35,1698.35
27/02/2017,1693.84,1693.84,1693.84,1693.84
28/02/2017,1693.77,1693.77,1693.77,1693.77
01/03/2017,1697.69,1697.69,1697.69,1697.69
02/03/2017,1715.67,1715.67,1715.67,1715.67
03/03/2017,1708.38,1708.38,1708.38,1708.38
06/03/2017,1727.36,1727.36,1727.36,1727.36
07/03/2017,1728.66,1728.66,1728.66,1728.66
08/03/2017,1725.54,1725.54,1725.54,1725.54
09/03/2017,1717.42,1717.42,1717.42,1717.42
10/03/2017,1717.58,1717.58,1717.58,1717.58
13/03/2017,1721.92,1721.92,1721.92,1721.92
14/03/2017,1722.47,1722.47,1722.47,1722.47
15/03/2017,1717.36,1717.36,1717.36,1717.36
16/03/2017,1737.14,1737.14,1737.14,1737.14
17/03/2017,1745.2,1745.2,1745.2,1745.2
20/03/2017,1749.41,1749.41,1749.41,1749.41
21/03/2017,1754.67,1754.67,1754.67,1754.67
22/03/2017,1748.3,1748.3,1748.3,1748.3
23/03/2017,1747,1747,1747,1747
24/03/2017,1745.75,1745.75,1745.75,1745.75
27/03/2017,1744.95,1744.95,1744.95,1744.95
28/03/2017,1754.42,1754.42,1754.42,1754.42
29/03/2017,1750.41,1750.41,1750.41,1750.41
30/03/2017,1749.25,1749.25,1749.25,1749.25
31/03/2017,1740.09,1740.09,1740.09,1740.09
03/04/2017,1745.49,1745.49,1745.49,1745.49
04/04/2017,1747.19,1747.19,1747.19,1747.19
05/04/2017,1744.67,1744.67,1744.67,1744.67
06/04/2017,1739.56,1739.56,1739.56,1739.56
07/04/2017,1741.72,1741.72,1741.72,1741.72
10/04/2017,1739.52,1739.52,1739.52,1739.52
11/04/2017,1735.84,1735.84,1735.84,1735.84
12/04/2017,1744.08,1744.08,1744.08,1744.08
13/04/2017,1738.18,1738.18,1738.18,1738.18
14/04/2017,1730.99,1730.99,1730.99,1730.99
17/04/2017,1733.93,1733.93,1733.93,1733.93
18/04/2017,1740.6,1740.6,1740.6,1740.6
19/04/2017,1738.95,1738.95,1738.95,1738.95
20/04/2017,1741.61,1741.61,1741.61,1741.61
21/04/2017,1756.05,1756.05,1756.05,1756.05
24/04/2017,1756.05,1756.05,1756.05,1756.05
25/04/2017,1765.8,1765.8,1765.8,1765.8
26/04/2017,1768.92,1768.92,1768.92,1768.92
27/04/2017,1767.92,1767.92,1767.92,1767.92
28/04/2017,1768.06,1768.06,1768.06,1768.06
01/05/2017,1768.06,1768.06,1768.06,1768.06
02/05/2017,1778.47,1778.47,1778.47,1778.47
03/05/2017,1772.51,1772.51,1772.51,1772.51
04/05/2017,1758.67,1758.67,1758.67,1758.67
05/05/2017,1762.74,1762.74,1762.74,1762.74
08/05/2017,1768.15,1768.15,1768.15,1768.15
09/05/2017,1766.56,1766.56,1766.56,1766.56
10/05/2017,1766.56,1766.56,1766.56,1766.56
11/05/2017,1775.39,1775.39,1775.39,1775.39
12/05/2017,1775.87,1775.87,1775.87,1775.87
15/05/2017,1778.65,1778.65,1778.65,1778.65
16/05/2017,1778.15,1778.15,1778.15,1778.15
17/05/2017,1775.65,1775.65,1775.65,1775.65
18/05/2017,1767.17,1767.17,1767.17,1767.17
19/05/2017,1768.28,1768.28,1768.28,1768.28
22/05/2017,1774.95,1774.95,1774.95,1774.95
23/05/2017,1767.17,1767.17,1767.17,1767.17
24/05/2017,1771.01,1771.01,1771.01,1771.01
25/05/2017,1773.96,1773.96,1773.96,1773.96
26/05/2017,1772.3,1772.3,1772.3,1772.3
29/05/2017,1764.89,1764.89,1764.89,1764.89
30/05/2017,1765.34,1765.34,1765.34,1765.34
31/05/2017,1765.87,1765.87,1765.87,1765.87
01/06/2017,1763.11,1763.11,1763.11,1763.11
02/06/2017,1776.95,1776.95,1776.95,1776.95
05/06/2017,1787.95,1787.95,1787.95,1787.95
06/06/2017,1791.01,1791.01,1791.01,1791.01
07/06/2017,1785.92,1785.92,1785.92,1785.92
08/06/2017,1785.57,1785.57,1785.57,1785.57
09/06/2017,1788.89,1788.89,1788.89,1788.89
12/06/2017,1788.89,1788.89,1788.89,1788.89
13/06/2017,1784.44,1784.44,1784.44,1784.44
14/06/2017,1792.35,1792.35,1792.35,1792.35
15/06/2017,1790.01,1790.01,1790.01,1790.01
16/06/2017,1791.31,1791.31,1791.31,1791.31
19/06/2017,1788.9,1788.9,1788.9,1788.9
20/06/2017,1780.71,1780.71,1780.71,1780.71
21/06/2017,1775.57,1775.57,1775.57,1775.57
22/06/2017,1777.43,1777.43,1777.43,1777.43
23/06/2017,1779.45,1779.45,1779.45,1779.45
26/06/2017,1779.45,1779.45,1779.45,1779.45
27/06/2017,1779.45,1779.45,1779.45,1779.45
28/06/2017,1771.23,1771.23,1771.23,1771.23
29/06/2017,1771.36,1771.36,1771.36,1771.36
30/06/2017,1763.67,1763.67,1763.67,1763.67
03/07/2017,1768.67,1768.67,1768.67,1768.67
04/07/2017,1762.08,1762.08,1762.08,1762.08
05/07/2017,1768.16,1768.16,1768.16,1768.16
06/07/2017,1770.53,1770.53,1770.53,1770.53
